,LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
0,-77.1759485,38.265773700000004,10425,luther ln,,king_george,,va,,,2390a86a943ed1d2
1,-79.5259786,37.6081389,206,lutherie ln,,NATURAL BRIDGE STATION,,va,,,d6dd9733ef33d451
2,-76.264887,36.7182761,738,luther st,,CHESAPEAKE,,va,23322,,cd807cf47d64e125
3,-77.653337,39.262814899999995,12582,lutheran church rd,,loudoun,,va,,,ab3ed45c732e32a2
4,-77.33455790000001,37.5370848,504,luther rd,,HENRICO,,va,230751626,,ceeea9c4287545f0
5,-82.1782745,36.597971799999996,213,martin luther king jr blvd,,BRISTOL,Bristol City,va,24201,,06d7f8695bc6a84a
6,-82.45771090000001,37.1595417,510,luther rd,,CLINTWOOD,Dickenson County,va,24228,,4d3e288e54af60e8
7,-81.304474,37.2464621,100,luther st,,BLUEFIELD,Tazewell County,va,24605,,cae55c7305f20bdf
8,-80.19290050000001,36.7511885,45,luther scott ln,,STUART,Patrick County,va,24171,,eb7b012dab8542de
9,-80.1001455,37.247936200000005,3796,luther dr,,SALEM,Roanoke County,va,24153,,ebcb728d2db24092
10,-80.1037786,37.2473098,3700,luther,,SALEM,Roanoke County,va,24153,,5b95f401fe28eae6
11,-79.5259786,37.6081389,206,lutherie ln,,NATURAL BRIDGE STATION,Rockbridge County,va,24579,,c26ed3abb1b56301
12,-78.4736046,37.4784662,67,janie luther ln,,DILLWYN,Buckingham County,va,23936,,61f6c746939e9eb8
13,-78.278356,37.480080799999996,35,luther p jackson dri*,,CUMBERLAND,Cumberland County,va,23040,,659846b7ec4678f2
14,-78.8749273,38.443648700000004,5,martin luther king jr way,,HARRISONBURG,Harrisonburg City,va,22801,,a45ac095e1d6fd48
15,-78.2597873,38.3705792,170,luther ln,,MADISON,Madison County,va,22727,,9004df07e0fe7140
16,-77.6533395,39.262822799999995,12582,lutheran church rd,,LOVETTSVILLE,Loudoun County,va,20180,,04273fd550decf42
17,-77.4169563,37.241484299999996,2809,martin luther king dr,,PETERSBURG,Chesterfield County,va,23806,,465ca753a59fe765
18,-77.059207,37.0751171,850,martin luther king hwy,,WAVERLY,Surry County,va,23890,,6e30e45e935eae6c
19,-77.28878540000001,37.2857826,1300,luther blvd,,HOPEWELL,Hopewell City,va,23860,,4132c30a1394aba9
20,-77.33695870000001,37.5876304,6526,luther bosher ln,,MECHANICSVILLE,Hanover County,va,23111,,29a65f84f47ed257
21,-76.32681690000001,36.8357154,449,martin luther king fwy,,PORTSMOUTH,Portsmouth City,va,23704,,6c991c087a830304
22,-77.3751587,38.634016100000004,14713,luther allen pl,,WOODBRIDGE,Prince William County,va,22193,,521d9ca3db7c9e2e
23,-80.3799644,33.32395089999999,206,luther dr,,HOLLY HILL,,sc,29059,,02eff2c34b571bf7
24,-80.3792744,33.3254395,146,luther dr,,Unspecified,,sc,29059,,6c65a943bb45a4ea
25,-80.3804569,33.325275399999995,148,luther drive,,Unspecified,,sc,99999,,ea7a350fb5ffa924
26,-80.0069373,32.7929412,21,martin luther king blvd,,Charleston,,sc,29407,,79d873ff9684d903
27,-78.9744342,33.6924237,4146,john luther rd,,Myrtle Beach,,sc,29588,,5a7eb452dfb54bb3
28,-79.10980390000002,33.67193820000001,8261,martin luther dr,,Conway,,sc,29527,,f4a91fa94019ef31
29,-78.7513035,33.9158057,458,luther dr,,Longs,,sc,29568,,de5cf51bcc09bcb4
30,-78.89242929999999,33.7035153,925,luther senior ln,,Myrtle Beach,,sc,29577,,a5af5368821395af
31,-79.75466340000001,33.8659352,307,luther prosser ln,,LAKE CITY,,sc,29560,,dd650a53c719b198
32,-80.0899213,34.7332211,114,martin luther king,,CHESTERFIELD,,sc,29709,,7b1848bf702152f0
33,-80.5762637,32.378935,215,dr martin luther king jr dr,,beaufort,,sc,,,cfad19727f1626a8
34,-80.55516850000001,32.3628529,83,luther warren dr,,beaufort,,sc,,,1aa309c3c90d5177
35,-80.61089940000001,32.3923672,20,luther & margies ln,,beaufort,,sc,,,e972ee44370a13db
36,-80.62836290000001,32.3556558,25,luther ln,,beaufort,,sc,,,c0546979cfb71f1f
37,-80.5790897,32.377554700000005,247,dr martin luther king jr,,beaufort,,sc,,,1f5966800efbdc1a
38,-82.93601899999999,34.757343,203,luther land rd,,SENECA,,sc,29672,,0495ec624fc1b8fa
39,-83.05318009999999,34.632425899999994,451,luther ln,,WESTMINSTER,,sc,29693,,4ca3c910212d0a9f
40,-82.6827625,34.531468200000006,2901,martin luther king jr blvd,,ANDERSON,,sc,29625,,cdc89946ce140848
41,-82.3689217,34.8487762,13,luther dr,,city_of_greenville,,sc,29607,,325cdc4e0992ae1e
42,-81.15682120000001,33.87912670000001,326,luther dr,,GASTON,,sc,29053,,ce5d797de9254215
43,-82.06428620000001,33.5106702,140 A,lutheran dr,,Augusta,,ga,30907,,2b739e54d18c6880
44,-82.90075329999999,32.5352724,409,martin luther king j dr,,laurens,,ga,,,fd892d5b78990257
45,-82.9011288,32.5296259,105,martin luther king dr,,laurens,,ga,,,22a4b9654ca28ff1
46,-82.9011288,32.5277828,817,mlk,,laurens,,ga,,,d7ae61ee6a4b3aa5
47,-82.90186640000002,32.5146903,1301,mlk dr,,laurens,,ga,,,0647ae98328b5b90
48,-81.4983603,31.1784226,3511,martin luther king jr blvd brunswick 31520,,glynn,,ga,,,6b38909f43f65507
49,-81.48843079999999,31.1535346,1622,martin luther king jr blvd unit: .5 brunswick 31520,,glynn,,ga,,,62d0407bfe6e9ff1
50,-84.9768354,32.4624858,1100,martin luther king jr blvd,,COLUMBUS,,ga,31906,371,b2ca5011b2e9f16c
51,-83.1950963,32.825701,370,mlk jr circle,,wilkinson,,ga,,,ea3d1b0fde4ac3ac
52,-83.1891444,32.823014199999996,685,mlk jr rd,,wilkinson,,ga,,,da2d463783b27200
53,-83.9943436,30.8470498,1806,n martin luther king j dr,,thomas,,ga,,,b5bd479c0134183a
54,-83.9928254,30.8218909,200,s martin luther king j dr,,thomas,,ga,,,fdb629b98d20b84a
55,-83.9919859,30.827782799999998,308,mlk rear,,thomas,,ga,,,b5b47578c77449c2
56,-84.7188056,31.187704600000004,849,n mlk jr st,,miller,,ga,,,dcc878ab23831578
57,-84.7267154,31.178918300000003,0,mlk jr rd,,miller,,ga,,,1f87faa5a9fbfc02
58,-84.72929029999999,31.171315399999997,105,s mlk jr st,,miller,,ga,,,4e47e6371d766e79
59,-83.6522198,31.701371,118,mlk jr dr,,turner,,ga,,,20fef918e5b45a47
60,-83.5407364,33.0117517,0,martin luther king dr,,jones,,ga,,,9d225f7fa31179c2
61,-83.5363269,33.0115875,132,martin luther king blvd,,jones,,ga,,,dd1357893f364244
62,-84.2812433,33.6048362,5478,luther ct,,ELLENWOOD,,ga,30294,,373ce0dfc4b891bd
63,-82.4091527,32.221982399999995,0,mlk jr ave,,toombs,,ga,,,1c807cc3de2ae18f
64,-82.4093726,32.2215853,203,a/b mlk jr ave,,toombs,,ga,,,2849b9f1770c2382
65,-82.40910440000002,32.221471799999996,108,mlk ave,,toombs,,ga,,,595e310b64dce50b
66,-82.40757020000001,32.2214923,306,304 mlk jr ave,,toombs,,ga,,,44f9677fa7e647b0
67,-82.4074844,32.220807,313,mlk jr ave a&b,,toombs,,ga,,,371a763f32d06359
68,-82.406154,32.2207457,408,406 mlk jr ave,,toombs,,ga,,,d5e82bfacfd4e637
69,-82.4045098,32.2200218,512,514 mlk jr ave,,toombs,,ga,,,6b3ca5bd6c55fb9d
70,-82.40467609999999,32.219549900000004,513,515 mlk jr ave,,toombs,,ga,,,1b0c9883af01fbf8
71,-82.40047309999999,32.2183109,806,808 mlk jr ave,,toombs,,ga,,,74fdd277b33e252a
72,-82.3022747,32.2093743,289,mlk jr dr,,toombs,,ga,,,8f86d6418e519d54
73,-82.5834882,32.193700199999995,0,martin luther king,,montgomery,,ga,,,8602097f2433e343
74,-82.56016109999999,32.1872105,0,mlk dr,,montgomery,,ga,,,5dfa09568707cc09
75,-81.68967690000001,30.822377000000003,1031,martin luther king blvd,,camden,,ga,,,f18fdca331106480
76,-83.0619648,31.034000300000002,0,martin luther king a,,lanier,,ga,,,7e1f88aa54e7c795
77,-83.0659613,31.033379800000002,29,e martin luther king,,lanier,,ga,,,2ce9dc16dc7a1032
78,-83.05901970000001,31.034283000000002,0,mlk,,lanier,,ga,,,c7a131cbc1249574
79,-83.0595723,31.034269199999997,131,e mlk ave,,lanier,,ga,,,88461aa0e07c262d
80,-83.0580863,31.0342531,0,mlk jr ave,,lanier,,ga,,,e6f21ac36767687b
81,-83.0598459,31.0337107,0,mlk jr,,lanier,,ga,,,cba252e6242e56ab
82,-83.0605781,31.033648699999997,0,mlk ave,,lanier,,ga,,,4c7913f6a7fd7fe1
83,-83.0610931,31.0335751,86,e mlk jr ave,,lanier,,ga,,,be7af92cd4d5cb18
84,-83.0673909,31.0325892,10,mlk dr,,lanier,,ga,,,f1a68fbbc6e90044
85,-82.77283609999999,31.0242413,751,martin luther king h,,clinch,,ga,,,72d9da13ea24540b
86,-82.56841690000002,30.684529600000005,0,martin luther king d,,clinch,,ga,,,78f59627dd5b32a3
87,-83.44033859999999,31.1600659,206,martin luther king jr dr,,SPARKS,,ga,,,db7e9b7675f23255
88,-83.43158170000001,31.139272100000003,400,n martin luther king jr dr,,ADEL,,ga,,,2d986cf7a19fd20a
89,-83.4301565,31.134826899999997,102,s martin luther king jr dr,,ADEL,,ga,,,b82e4b9adc4d6066
90,-85.00815959999998,33.0278679,0,martin luther king jr ct,,troup,,ga,,,ce5320ca3611cd27
91,-85.1676571,32.8763051,0,martin luther king dr,,troup,,ga,,,778750ebb875f1dc
92,-82.8995463,32.0683516,23,w martin luther king b,,telfair,,ga,,,f19a42cec494401b
93,-82.89536209999999,32.0673356,30,e martin luther king j blvd,,telfair,,ga,,,8d06bae36d1be7df
94,-82.6850957,31.928524699999997,25,martin luther king dr,,telfair,,ga,,,02aefdd08297a7a8
95,-82.68398520000001,31.9277712,41,s martin luther king j dr,,telfair,,ga,,,1f950a2259421fbe
96,-84.1592431,31.3839701,321,mlk jr dr ne,,mitchell,,ga,,,eb862907ef8ff385
97,-84.15888100000001,31.3835488,316,mlk jr dr,,mitchell,,ga,,,1b66a3b48fe66ef3
98,-84.15948449999999,31.3835557,315,mlk jr blvd,,mitchell,,ga,,,7c0ba40c10f24ec6
99,-84.16088459999999,31.3768143,MLK/JACKSON,mlk/jackson,,mitchell,,ga,,,17b01c1d3c4eb9b2
100,-84.161582,31.3738189,117,mlk jr st,,mitchell,,ga,,,b20e12feb031f31c
101,-84.1623303,31.370022,284,mlk jr dr se,,mitchell,,ga,,,dbb5d63036a19a16
102,-84.2454681,31.302326500000003,6848,mlk jr rd,,mitchell,,ga,,,c5221427a9bdd7f2
103,-84.20425859999999,31.2379032,211,mlk jr rd/139 walker,,mitchell,,ga,,,ed05b39f4a06fd60
104,-84.16669959999999,31.135553100000003,506,mlk jr blvd nw,,mitchell,,ga,,,16f88b59677d6d91
105,-81.9931877,30.8439502,1020,martin luther king j rd,,charlton,,ga,,,6f78964131053fe7
106,-81.9968301,30.841292699999997,741,martin luther king j dr,,charlton,,ga,,,2c4336b192ec07cf
107,-81.997726,30.8405903,0,martin luther king rd,,charlton,,ga,,,ac07d8ba50ceb184
108,-84.74003259999999,31.570446,827,martin luther king j,,calhoun,,ga,,,3f0aa223e32b4c06
109,-84.50732140000001,31.4850604,0,mlk jr st sw,,calhoun,,ga,,,09bb5452e89730b1
110,-84.5073348,31.484689799999998,120,mlk jr st se,,calhoun,,ga,,,29ae2c46c50b6eeb
111,-82.2226292,33.2379719,412,martin luther king,,burke,,ga,,,83550f917f1fe93d
112,-82.2268859,33.2356342,0,martin luther king r,,burke,,ga,,,48ef2e6749b7fef4
113,-82.0241055,33.0917191,846,martin luther king j dr,,burke,,ga,,,521a109f295a0a62
114,-82.231864,33.2355041,0,mlk jr rd,,burke,,ga,,,1500280595cf274a
115,-81.42701629999999,31.373782300000002,912,martin luther king j dr,,mcintosh,,ga,,,c07c582af4044296
116,-81.4270994,31.373621999999997,0,martin luther king blvd,,mcintosh,,ga,,,ae825e0ae9b5fe3a
117,-81.427601,31.372669300000002,0,martin luther king j blvd,,mcintosh,,ga,,,4642e0e6176ad329
118,-84.3576945,33.7005272,973,luther st se,,city_of_atlanta,,ga,,ADDR00067746,5d0285ae526b4e5b
119,-84.4231002,33.7941229,918,luther street nw,,city_of_atlanta,,ga,,,9ebf19c3f97a893e
120,-84.1554102,31.567898,701,martin luther king dr,,dougherty,,ga,,,425ab15cfdbabbcd
121,-84.15528420000001,31.565121299999998,905,martin luther king j dr,,dougherty,,ga,,,983653dc208ada44
122,-84.2347235,33.7753877,700,george luther drive,,DECATUR,,ga,30032,,1d3f88f5f48b892f
123,-84.099088,33.7191768,2323,luther street,,LITHONIA,,ga,30058,,001121a5bf77fa1a
124,-84.78741109999999,31.771448100000004,41,martin luther king j,,randolph,,ga,,,4d48a759eb57cde6
125,-84.96087759999999,34.5041766,733,martin luther king,,CALHOUN,,ga,,,afe369f865d3f33e
126,-84.9200624,31.393144899999996,3495,martin luther king j,,early,,ga,,,fb8f6d52ef7f6839
127,-83.5154271,31.438575,105,martin luther king j dr,,tift,,ga,,,9c089c79212a96d7
128,-83.5152984,31.438041700000003,106,1/2 martin luther king j dr,,tift,,ga,,,b1b29bea7a81417b
129,-83.8216776,34.290262299999995,1305,martin luther king jr blvd,,hall,,ga,,,80aa656db3d2a459
130,-83.52662099999999,34.5142717,135,martin luther king jr dr,,CORNELIA,,ga,,,a87c5f01d6365932
131,-84.9440676,34.713374,166,luther way,,DALTON,,ga,30721,,4c1d85ad962bc6cf
132,-83.6292968,32.830959,695,martin luther king jr blvd,,MACON,,ga,31201,,f7e844781df51c5c
133,-84.3337857,33.875018299999994,1390,luther drive,,ATLANTA,,ga,30319,,c3d96ed24acc5e92
134,-84.6541655,33.941860299999995,581,luther  ct,,cobb,,ga,,,e3b1c7c99c6fb9a2
135,-84.6745223,33.9277661,,luther ward  rd,,cobb,,ga,,,b73e39bfb0ae8a75
136,-84.6706773,33.924861,,luther ward  rd  sw,,cobb,,ga,,,1349a9c40ea02be3
137,-84.6251875,33.8924818,2323,luther  ter,,cobb,,ga,,,1b13866ca6328af2
138,-84.6595091,33.885282000000004,3640,luther hall  rd,,cobb,,ga,,,b941e8b7d03d7cf1
139,-84.66135809999999,33.886030600000005,,luther hall  rd  sw,,cobb,,ga,,,79c2addbc08b0bbe
140,-84.58624959999999,33.8250874,1091,luther  dr,,cobb,,ga,,,62829268fe69e8cf
141,-84.6857468,33.9242518,1207,luther ward  ter,,cobb,,ga,,,4f98cc40acfd8e45
142,-82.2476542,31.810763399999995,0,luther surrency rd,,appling,,ga,,,0d3c3fa8c94c83af
143,-82.34462679999999,31.7945765,510,martin luther king j,,appling,,ga,,,d0e3e8a950fddbd2
144,-82.33143840000001,31.760778000000002,0,martin luther king r,,appling,,ga,,,2d9f98adf12e7602
145,-82.328335,31.751976899999995,689,martin luther king,,appling,,ga,,,e3c2c2ab803a6ccf
146,-82.348929,31.7979049,0,mlk ave,,appling,,ga,,,dd602d3b9c61919c
147,-82.3447877,31.7957939,436,mlk ave ne,,appling,,ga,,,7fa3fa93c67cb405
148,-82.34418690000001,31.7928895,0,mlk ave & nfl dr nw,,appling,,ga,,,6d88035978ddc412
149,-82.3427734,31.7914647,702,mlk jr ave,,appling,,ga,,,dc9e0448e6b7c1a2
150,-82.33965129999999,31.790098999999998,0,ben carter rd/mlk av,,appling,,ga,,,75580bcf870ded37
151,-82.3284665,31.7552863,467,mlk dr,,appling,,ga,,,aa1cc299de81dcc3
152,-82.3283887,31.7547936,503,mlk blvd,,appling,,ga,,,c56976755f0028c6
153,-82.3291665,31.753573499999998,0,580 mlk blvd,,appling,,ga,,,945b6691f7914290
154,-83.34607779999999,32.690525199999996,0,martin luther king,,twiggs,,ga,,,9cf0cedb4baeac69
155,-83.8015276,31.1927089,1301,martin luther king j,,colquitt,,ga,,,4c4dbcd96019a600
156,-83.5735875,34.0986502,10,mlk ave,,JEFFERSON,,ga,,,4d2dd5be6e0609e0
157,-83.3600226,32.3994828,609,martin luther king dr,,bleckley,,ga,,,2077c34c293146eb
158,-82.84468170000001,31.4982436,907,martin luther king dr,,coffee,,ga,,,4af5e837ead3b815
159,-82.8446066,31.4995037,803,mlk dr,,coffee,,ga,,,906a18652e70d391
160,-84.94723590000001,33.749120700000006,128,luther cir,,carroll,,ga,,,b0630362ac21ee3f
161,-84.9313197,33.7346143,100,horace luther dr,,carroll,,ga,,,c9cca7ec21e3d939
162,-81.1004963,32.071180600000005,510,martin luther king jr blvd,A,chatham,,ga,31401,132336,395ee7be23e73032
163,-81.1049108,32.0606212,1817,martin luther king jr  blvd,,chatham,,ga,31415,149864,4db634c7462234cd
164,-81.0961628,32.083696100000004,3,n martin luther king jr blvd,LS,chatham,,ga,31401,156949,82f8832a39c1ec87
165,-81.1058223,32.0580504,2111,martin luther king blvd,,chatham,,ga,31415,171696,b9202ecb50aa674d
166,-84.2417078,32.0756126,904 C,s martin luther king jr blvd,C,sumter,,ga,31719,,4405ee0719bf387a
167,-84.2388792,32.0804446,912,n martin luther king jr blvd,,sumter,,ga,31719,,d8c6e6f29ac3e2b5
168,-82.4135891,33.0024575,505,martin luther king dr,,jefferson,,ga,,,de360a8033f47fa3
169,-82.413227,33.0009842,0,martin luther king,,jefferson,,ga,,,91a2acdc769323cc
170,-82.3701051,32.891115,0,n martin luther king blvd,,jefferson,,ga,,,de14718be1d8f896
171,-82.3972115,32.8817473,947,martin luther king blvd,,jefferson,,ga,,,fca6edbbd92059e1
172,-82.3986518,32.880821600000004,0,n martin luther king,,jefferson,,ga,,,16a025b6c509e588
173,-82.3983192,32.8797989,834,martin luther king b,,jefferson,,ga,,,3777bacb17b75463
174,-82.3972008,32.8699885,320,martin luther king b rd,,jefferson,,ga,,,931b78c8963d6239
175,-82.3972464,32.8609679,40,martin luther blvd,,jefferson,,ga,,,8e084b05f88e347b
176,-82.3961386,32.8576784,205,s martin luther king blvd,,jefferson,,ga,,,e0d167d56076a7f2
177,-82.4146512,33.0024485,508,mlk dr,,jefferson,,ga,,,99e160b1ecd9dec5
178,-82.3970506,32.8818374,961,n mlk blvd,,jefferson,,ga,,,2f6fe9ff28b88d80
179,-82.3990059,32.8797426,831,mlk blvd,,jefferson,,ga,,,a6dd5db7fdd99ee7
180,-82.3978928,32.8645028,85,n mlk jr blvd,,jefferson,,ga,,,209caee35bd2d886
181,-82.3681632,31.2317912,0,martin luther king d,,ware,,ga,,,5db9a4afcb98d980
182,-83.6150444,32.6494478,110,luther ct,,houston,,ga,,,28e56b44593043d6
183,-83.6070755,32.614049699999995,90,martin luther king blvd,,houston,,ga,,,bf5a8dceb0333f51
184,-83.60225290000001,32.6109521,0,martin luther king,,houston,,ga,,,e7aa3c49fb4e5d32
185,-83.7394908,32.4553532,100,martin luther king dr,,houston,,ga,,,92c0adfa79320db7
186,-83.73860570000001,32.4528681,200,1/2 martin luther king dr,,houston,,ga,,,94694b32882c495a
187,-83.7397563,32.4504169,401,a martin luther king dr,,houston,,ga,,,e6157d86e126df86
188,-83.74019890000001,32.45022,401,b martin luther king dr,,houston,,ga,,,0fd9b0eed8dedd78
189,-82.04367490000001,32.4133212,1009,"martin luther king, blvd",,candler,,ga,,,ab483aedfcc2d347
190,-82.0552486,32.3982508,0,trapnell/mlk/lee st,,candler,,ga,,,589f40595cf08e25
191,-82.1025708,32.1804321,543,martin luther drive,,tattnall,,ga,,,8eab3f1d1be732d5
192,-81.9873083,32.0235045,447,john luther branch r,,tattnall,,ga,,,c3295688a6d8c659
193,-81.91309150000001,31.998797999999997,734,luther d scott w roa,,tattnall,,ga,,,9e15ecf9c3bf28df
194,-81.9119757,31.9969669,800,luther d-scott w roa,,tattnall,,ga,,,dfea452a924743c3
195,-82.10343990000001,32.1817806,611,mlk drive,,tattnall,,ga,,,f647ee8aecd69e42
196,-81.92975340000001,31.945744199999996,505,mlk st,,tattnall,,ga,,,810ae10ff97dea06
197,-84.6514902,32.087585499999996,686,mlk dr,,stewart,,ga,,,a816f83b65c3bd61
198,-84.6505487,32.0869787,618,mlk,,stewart,,ga,,,009440f63173cae2
199,-82.7222282,32.7339708,108,mlk jr. dr.,,johnson,,ga,,,a17dbe165b617435
200,-82.7217266,32.7339776,0,mlk dr.,,johnson,,ga,,,d320f093181df78e
201,-82.7256963,32.733937,216,mlk jr. dr,,johnson,,ga,,,af90146492eac779
202,-82.7251223,32.733463199999996,16,mlk jr.,,johnson,,ga,,,5c845f4faa437e2a
203,-82.7221584,32.732899100000004,98,mlk jr dr.,,johnson,,ga,,,a9124774f97ec902
204,-85.16622480000001,32.8726603,708,martin luther king dr,,harris,,ga,,,031a1dbb161ee129
205,-85.1671448,32.8700291,611,martin luther king jr dr,,harris,,ga,,,8a701d6d070e3ae9
206,-85.1669678,32.8694816,604,martin luther king j dr,,harris,,ga,,,7b97524d0b6f38f4
207,-84.0446971,33.9676391,1284,luther way,,LAWRENCEVILLE,,ga,30043,,27c9b509fa4d3449
208,-83.8338929,33.9148554,3211,luther wages rd,,DACULA,,ga,30019,,3aa065b7a2c35aef
209,-83.2685915,30.8295724,622,e martin luther king j dr,,lowndes,,ga,,,ff5fb2dc9f53408a
210,-83.2614809,30.8279924,6,martin luther king j cir,,lowndes,,ga,,,876a274a71dd83e8
211,-83.2770753,30.8267441,102,w martin luther king j dr,,lowndes,,ga,,,e10420104f27abd9
212,-83.2774186,30.8260692,109,1/2 w martin luther king j dr,,lowndes,,ga,,,1733b4b2c2a4a690
213,-84.45872,33.6789934,2800,luther drive,,East Point,,ga,30344,,e4cf2aee31b50d2f
214,-84.5214307,33.7703328,4080,martin luther king jr drive  sw,,Fulton County,,ga,30336,,e7711fa933763786
215,-84.46024090000002,33.6787139,2174,luther circle,,East Point,,ga,30344,,d56c0c6e753224f3
216,-84.35625809999999,33.7010443,1014,luther street se,,Atlanta,,ga,30315,,36d5620ec9b04017
217,-84.4231002,33.7941229,918,luther street nw,,Atlanta,,ga,30318,,2d86259ee25adc1a
218,-90.8690046,32.3585518,1715,martin luther king blvd,,warren,,ms,,,6a6377c19933408b
219,-90.8656209,32.358464,1775,martin luther king blvd (1/2),,warren,,ms,,,0c93b2c643134568
220,-90.8675204,32.359471899999996,1739,martin luther king blvd 1/2,,warren,,ms,,,836f1f23ed96d985
221,-90.8591849,32.360285100000006,1875,marin luther king,,warren,,ms,,,7cb0ecb53f65293b
222,-88.9758471,34.2368467,1176,martin luther king dr,,pontotoc,,ms,,,c0b91495520bd8fb
223,-88.9748364,34.256316999999996,194,martin luther king,,pontotoc,,ms,,,1b648b47841162e2
224,-88.97505179999999,34.2400836,925,s martin luther king,,pontotoc,,ms,,,186cd2728b9a8352
225,-88.9747962,34.241082399999996,820,mlk dr,,pontotoc,,ms,,,ef8bf8032823b0d8
226,-88.9735116,34.2463073,0,mlk,,pontotoc,,ms,,,0b1f7ac955413de3
227,-90.4586793,32.347739000000004,,martin luther king jr dr,,hinds,,ms,,,892716fecfde7335
228,-90.45813840000001,32.34666,,martin luther king,,hinds,,ms,,,eecc6e5be5b5808b
229,-90.19528940000001,32.3114005,927,martin luther king dr,,hinds,,ms,,,9873091d6470491e
230,-90.20642840000001,32.3302001,2613,martin luther king jr,,hinds,,ms,,,0b5039becc0c9dce
231,-90.410933,32.8545637,0,dr martin luther k,,yazoo,,ms,,,51eb786af8a9d35d
232,-90.4116339,32.8649221,0,dr martin lluther,,yazoo,,ms,,,6e3a360f7dfcd621
233,-90.4115488,32.852587899999996,139,martin luther king,,yazoo,,ms,,,6f8adc1eb29be309
234,-90.27040440000002,32.733325199999996,796,luther davis rd,,yazoo,,ms,,,872ae67d1e09600f
235,-88.8849238,30.396647700000003,677,dr martin luther king jr blvd,,city_of_biloxi,,ms,,,b09f6189f9806ccb
236,-88.89002009999999,30.398177899999997,820,martin luther king jr blvd #2,,city_of_biloxi,,ms,,,4fa9f9fafd13fcdd
237,-88.69300390000001,32.2288966,89,luther walker rd,,lauderdale,,ms,,,8f3c9b9472009017
238,-88.4326297,32.4931913,5613,luther ray cobb rd,,lauderdale,,ms,,,5c6ee4078dff2317
239,-90.87244390000001,32.3548212,1404,martin luther king blvd,,city_of_vicksburg,,ms,,,05f8f398fd002d4d
240,-88.8189492,30.414070000000002,809,martin luther king jr av,,OCEAN SPRINGS,,ms,39564,,dc2ebb1351785b5b
241,-89.2990848,31.3034901,814,martin luther king av,,city_of_hattiesburg,,ms,,100001,180ba77352227450
242,-89.3076994,31.302415999999997,115,luther st,,city_of_hattiesburg,,ms,,100195,3f780aa6b52874e1
243,-89.0914373,30.403878499999998,15165,martin luther king jr blvd,,Gulfport,,ms,39501,,4f2c9fb1c67fc91a
244,-86.1921738,36.9952331,701,luther lawrence rd,,SMITHS GROVE,,ky,42171,082A-63C,5151e1786a8eea72
245,-86.4383504,37.004039,319,martin luther king jr ct,,BOWLING GREEN,,ky,42101,039B-02R-020,6c675f5224f1e0e4
246,-84.2192398,38.003192600000006,1645,martin luther king jr dr,,clark,,ky,40391,,5cfbfd10859e31f7
247,-84.502247,38.040991999999996,343,s martin luther king blvd,201,lexington-fayette,,ky,,,97c9c206a3074d9a
248,-84.49158100000001,38.047368,210,n martin luther king blvd,,lexington-fayette,,ky,,,f18ce31dca36bb39
249,-84.5491447,38.2169296,529,martin luther king jr dr,,GEORGETOWN,,ky,40324,,6cbb1b3a6d2767c6
250,-88.6018073,37.0916561,415,martin luther king jr dr,,city_of_paducah,,ky,,,4782c942f9298e19
251,-84.50682040000001,39.077865700000004,101,e martin luther king jr blvd,,campbell,,ky,,,a8225f45d08b8898
252,-84.5065013,39.0776977,105 1/2,1/2 e martin luther king jr blvd,,campbell,,ky,,,ecabb230a9ca2fd2
253,-84.5093992,39.077098299999996,13,w martin luther king jr blvd,,campbell,,ky,,,f8e2d696341151ca
254,-84.5160821,39.0766881,416,w martin luther king jr blvd fl 1,,campbell,,ky,,,7246477139a80001
255,-84.51609920000001,39.0767446,416,w martin luther king jr blvd fl 2,,campbell,,ky,,,5716f92f938fe203
256,-84.514297,39.0773259,310,w martin luther king jr blvd rear,,campbell,,ky,,,5b1a0006bdf9c9f3
257,-84.5054875,39.077873499999995,131,e martin luther king jr blvd rear,,campbell,,ky,,,8b035b03830e07a9
258,-84.5164443,39.0766935,424,w martin luther king jr blvd fl 3,,campbell,,ky,,,0cecfa99321f168b
259,-84.5144089,39.0763143,321,w martin luther king jr blvd spc 1,,campbell,,ky,,,9ec61b53188931cf
260,-84.5143937,39.0762565,321,w martin luther king jr blvd spc 2,,campbell,,ky,,,c2148b3c3d93fd32
261,-84.5145407,39.076242,321,w martin luther king jr blvd spc 3,,campbell,,ky,,,157573f0ceef432f
262,-84.5145427,39.076289700000004,321,w martin luther king jr blvd spc 4,,campbell,,ky,,,1f65b859e06b277b
263,-84.51459670000001,39.076328600000004,321,w martin luther king jr blvd spc 5,,campbell,,ky,,,9ea0773a6534351d
264,-84.5146055,39.0763711,321,w martin luther king jr blvd spc 6,,campbell,,ky,,,d9813ced08a322b2
265,-84.5146262,39.0764164,321,w martin luther king jr blvd spc 7,,campbell,,ky,,,a24cdacf96e0eb9f
266,-84.51454720000001,39.0764029,321,w martin luther king jr blvd spc 8,,campbell,,ky,,,78837afa86d66cce
267,-85.7621848,38.24857279999999,600,dr martin luther king pl,,LOUISVILLE,,ky,40202,,50db233ec50e734f
268,-82.6458286,38.4789518,501,martin luther king blvd,,boyd,,ky,,,180ba57109acb3de
